[Header]
TITLE,20201208_CrCl2pym-Ag_HC_2to60K.dat
BYAPP,HeatCapacity,3.9.6,1.7
INFO,4.4,MASS:Sample Mass (mg)
INFO,0.2,MASSERR:Sample Mass Error (mg)
INFO,0,MOLWGHT:Formula Weight (g/mole)
INFO,0,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.9.6 Build 3,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (muJ/K),Samp HC Err (muJ/K),Addenda HC (muJ/K),Addenda HC Err (muJ/K),Total HC (muJ/K),Total HC Err (muJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (muJ/K/K),Addenda Offset HC (muJ/K)
3816574877.57233,,1857,6.80053,6.80053,-0.1896334,9.8999999E-6,6.8324409,0.14436743,19.725784,0.05572,6.1939735,0.01695,25.919758,0.05572,75.613677,3.4112763,0.040785738,93.339213,,,1,,,,7.9162572E-6,6.6602685,46.682249,2.8870772,0
3816574921.48977,,1857,6.79984,6.79984,-0.13037296,9.8999999E-6,6.8338777,0.14739479,19.799899,0.04974,6.1921893,0.01694,25.992088,0.04974,26.047262,3.4137087,0.040218884,93.422903,,,1,,,,7.9289524E-6,6.8225526,46.701885,2.8973153,0
3816574965.53291,,1857,6.8002,6.8002,-0.17778131,9.8999999E-6,6.8338111,0.14749649,19.864068,0.05142,6.1924308,0.01694,26.056499,0.05142,73.931788,3.4456032,0.040647969,93.402106,,,1,,,,7.8765668E-6,6.8274173,46.700974,2.9067336,0
3816575096.97498,,1857,6.99969,6.99969,-0.15407714,9.8999999E-6,7.0336718,0.14902602,21.107057,0.05478,6.6731007,0.01671,27.780157,0.05478,96.156074,3.5081311,0.042119894,93.336666,,,1,,,,8.2492749E-6,6.8912064,49.472538,3.0008589,0
3816575140.90149,,1857,6.99985,6.99985,-0.21333757,9.8999999E-6,7.0349317,0.15149352,21.125987,0.05509,6.6769519,0.01671,27.802939,0.05509,35.071259,3.5158337,0.042287133,93.323471,,,1,,,,8.2387112E-6,7.0162623,49.490264,3.0030124,0
3816575184.81235,,1857,6.99952,6.99952,0.24889384,9.8999999E-6,7.0350223,0.15153054,21.150649,0.05444,6.6771633,0.01671,27.827812,0.05444,22.82228,3.5140211,0.04224806,93.321948,,,1,,,,8.2505952E-6,7.0316674,49.491538,3.0064793,0
3816575317.11851,,1857,7.19987,7.19987,0.23704174,9.8999999E-6,7.2338774,0.15235504,22.527557,0.05711,7.1740255,0.0156,29.701583,0.05711,30.696109,3.6151815,0.043838761,93.296578,,,1,,,,8.559724E-6,7.0280423,52.328982,3.1141746,0
3816575361.84998,,1857,7.19945,7.19945,0.26074591,9.8999999E-6,7.2356702,0.15585995,22.517862,0.05867,7.1796293,0.01559,29.697492,0.05867,58.937073,3.6157311,0.044092102,93.262875,,,1,,,,8.5589209E-6,7.2303629,52.354923,3.1120631,0
3816575406.73996,,1857,7.19992,7.19992,0.2014855,9.8999999E-6,7.235614,0.15603407,22.529291,0.05936,7.1796476,0.01559,29.708939,0.05936,105.17813,3.6252498,0.044125725,93.273723,,,1,,,,8.5392189E-6,7.2314621,52.35411,3.1136668,0
3816575540.08215,,1857,7.4001,7.4001,0.27259803,9.8999999E-6,7.4346926,0.15697751,23.975642,0.06327,7.6966683,0.01465,31.67231,0.06327,81.01519,3.7357726,0.046374848,93.166097,,,1,,,,8.8391495E-6,7.2504996,55.274654,3.224833,0
3816575585.10822,,1857,7.39978,7.39978,0.24889384,9.8999999E-6,7.4365381,0.16063499,23.944993,0.06295,7.7024309,0.01465,31.647424,0.06295,59.447785,3.7165363,0.04616357,93.169737,,,1,,,,8.8773568E-6,7.4715453,55.302099,3.2199113,0
3816575629.89613,,1857,7.39986,7.39986,0.23704174,9.8999999E-6,7.4365774,0.16036388,23.955675,0.06404,7.7026196,0.01464,31.658294,0.06404,33.718116,3.7309587,0.046189985,93.190986,,,1,,,,8.844931E-6,7.4330725,55.302684,3.2213306,0
3816575761.60348,,1857,7.60009,7.60009,0.21333757,9.8999999E-6,7.6356007,0.16119945,25.416237,0.06816,8.2395059,0.01445,33.655743,0.06816,98.469397,3.8220035,0.048099994,93.108264,,,1,,,,9.1824456E-6,7.4619173,58.302398,3.3286493,0
3816575807.31114,,1857,7.60063,7.60063,0.27259803,9.8999999E-6,7.6371757,0.16492063,25.435686,0.07093,8.2454112,0.01445,33.681097,0.07093,37.656941,3.8449112,0.048671912,93.067052,,,1,,,,9.1370609E-6,7.644007,58.326452,3.3305094,0
3816575852.86678,,1857,7.59976,7.59976,0.24889384,9.8999999E-6,7.6378261,0.16554678,25.410823,0.06624,8.2471798,0.01446,33.658003,0.06624,98.385156,3.8323839,0.048129938,93.127263,,,1,,,,9.1568559E-6,7.6898223,58.336387,3.3269706,0
3816575986.41451,,1857,7.80028,7.80028,0.33185846,9.8999999E-6,7.8364617,0.16542139,26.934752,0.07134,8.8037056,0.015,35.738458,0.07134,41.170378,3.9195608,0.049578727,93.104236,,,1,,,,9.5066904E-6,7.6647679,61.410132,3.4371064,0
3816576032.9874,,1857,7.80024,7.80024,0.26074591,9.8999999E-6,7.8384519,0.1690793,26.982909,0.06561,8.8034082,0.015,35.786317,0.06561,83.446455,3.925289,0.049301207,93.146647,,,1,,,,9.5032714E-6,7.8391215,61.441329,3.4423772,0
3816576079.52373,,1857,7.79982,7.79982,0.2963022,9.8999999E-6,7.8386302,0.16908567,26.943392,0.06556,8.8037712,0.015,35.747163,0.06556,57.911321,3.9144038,0.0492407,93.141606,,,1,,,,9.5192984E-6,7.8505781,61.444123,3.4372577,0
3816576212.52583,,1857,8.00023,8.00023,-0.059260435,9.8999999E-6,8.0368552,0.16905315,28.538327,0.07723,9.3885796,0.01624,37.926906,0.07723,34.382185,4.0315884,0.051784723,93.021084,,,1,,,,9.8124752E-6,7.8288076,64.591042,3.550932,0
3816576259.90812,,1857,7.9992,7.9992,-0.059260435,9.8999999E-6,8.0396906,0.1737428,28.562021,0.0722,9.3908242,0.01625,37.952846,0.0722,44.712591,4.0321434,0.051204989,93.099087,,,1,,,,9.8130222E-6,8.0631767,64.636625,3.5526269,0
3816576307.51474,,1857,8.00057,8.00057,-0.082964614,9.8999999E-6,8.039204,0.1736078,28.544505,0.07222,9.3893191,0.01625,37.933824,0.07222,88.601174,4.0290572,0.0513723,93.072555,,,1,,,,9.817204E-6,8.0642868,64.628801,3.5506631,0
3816576442.23902,,1857,8.19998,8.19998,-0.10666879,9.8999999E-6,8.238239,0.17413158,30.207117,0.07836,9.9893341,0.01796,40.196451,0.07836,26.151715,4.1498201,0.053509488,93.013769,,,1,,,,1.0102776E-5,8.0581143,67.868581,3.6666959,0
3816576489.66414,,1857,8.20024,8.20024,-0.082964614,9.8999999E-6,8.2404461,0.1783043,30.199693,0.07757,9.9973862,0.01798,40.197079,0.07757,16.079334,4.1404312,0.053295377,93.030167,,,1,,,,1.0124562E-5,8.2996402,67.904951,3.6648129,0
3816576537.02096,,1857,8.19943,8.19943,-0.10666879,9.8999999E-6,8.2405667,0.17801801,30.146026,0.0765,9.9973001,0.01798,40.143326,0.0765,37.953337,4.1188465,0.052836126,93.06113,,,1,,,,1.0161629E-5,8.2808625,67.90694,3.6582467,0
3816576671.77796,,1857,8.4002,8.4002,-0.16592923,9.8999999E-6,8.4388478,0.17772109,31.854513,0.08263,10.612381,0.01989,42.466894,0.08263,25.56255,4.228992,0.055117581,92.96612,,,1,,,,1.0475229E-5,8.237693,71.214152,3.7747468,0
3816576719.81057,,1857,8.40012,8.40012,-0.17778131,9.8999999E-6,8.4409509,0.18181046,31.938154,0.08421,10.620817,0.01992,42.558971,0.08421,72.773348,4.2489484,0.055496045,92.943781,,,1,,,,1.0450522E-5,8.457984,71.249651,3.7837152,0
3816576768.04576,,1857,8.40012,8.40012,-0.14222506,9.8999999E-6,8.441147,0.18257227,31.883834,0.08317,10.621666,0.01992,42.5055,0.08317,33.147124,4.2472145,0.055374504,92.96344,,,1,,,,1.0439956E-5,8.4978968,71.252963,3.7771921,0
3816576902.67599,,1857,8.60014,8.60014,-0.17778131,9.8999999E-6,8.6396843,0.18240642,33.672079,0.08967,11.253175,0.02181,44.925253,0.08967,10.68166,4.3508273,0.057379904,92.89347,,,1,,,,1.0775635E-5,8.4944291,74.644144,3.8973737,0
3816576950.91913,,1857,8.60055,8.60055,-0.11852087,9.8999999E-6,8.642069,0.18658839,33.683666,0.09292,11.262649,0.02184,44.946315,0.09292,17.217087,4.3612029,0.057662617,92.877121,,,1,,,,1.0756056E-5,8.7016547,74.685357,3.8976391,0
3816576999.07308,,1857,8.60023,8.60023,-0.13037296,9.8999999E-6,8.6422053,0.18680363,33.644566,0.08863,11.2628,0.02184,44.907366,0.08863,23.90927,4.3400828,0.057190179,92.906023,,,1,,,,1.079677E-5,8.7224058,74.687713,3.8930533,0
3816577135.06279,,1857,8.80039,8.80039,-0.26074591,9.8999999E-6,8.8404222,0.18637526,35.456003,0.09778,11.909387,0.02369,47.36539,0.09778,57.205798,4.4601819,0.05950255,92.829902,,,1,,,,1.1085725E-5,8.6801656,78.153065,4.0106685,0
3816577185.10974,,1857,8.7996,8.7996,-0.2963022,9.8999999E-6,8.8430981,0.19130248,35.541887,0.09223,11.911886,0.0237,47.453773,0.09223,92.498699,4.4759662,0.059015191,92.906367,,,1,,,,1.1062335E-5,8.9203638,78.200384,4.0191669,0
3816577235.13747,,1857,8.8004,8.8004,-0.30815428,9.8999999E-6,8.8431302,0.19110065,35.59912,0.09235,11.911765,0.0237,47.510885,0.09235,30.342564,4.4649151,0.058998038,92.884344,,,1,,,,1.1104999E-5,8.9519325,78.200951,4.0256244,0
3816577372.17132,,1857,8.99992,8.99992,-0.2963022,9.8999999E-6,9.042185,0.19124931,37.285024,0.09476,12.577296,0.02557,49.86232,0.09476,50.930355,4.5419407,0.060419723,92.867371,,,1,,,,1.145629E-5,8.9298302,81.76111,4.1234529,0
3816577422.29514,,1857,8.99996,8.99996,-0.32000637,9.8999999E-6,9.0440217,0.19489859,37.320762,0.09585,12.585315,0.02559,49.906077,0.09585,55.657904,4.5670837,0.060757361,92.865747,,,1,,,,1.1403413E-5,9.0838813,81.794329,4.126567,0
3816577472.49674,,1857,9.00035,9.00035,-0.22518967,9.8999999E-6,9.0440362,0.19522856,37.376393,0.09788,12.585551,0.02559,49.961944,0.09788,44.099896,4.5682917,0.061018405,92.830821,,,1,,,,1.1416056E-5,9.1341673,81.79459,4.1327116,0
3816577609.4504,,1857,9.20042,9.20042,-0.21333757,9.8999999E-6,9.2432837,0.1955933,39.26235,0.1028,13.270452,0.02755,52.532802,0.1028,39.113688,4.6786524,0.062803557,92.809379,,,1,,,,1.1721029E-5,9.1365833,85.438293,4.2476626,0
3816577660.44323,,1857,9.1999,9.1999,-0.27259803,9.8999999E-6,9.2456544,0.19997132,39.199665,0.1013,13.2803,0.02758,52.479965,0.1013,52.947146,4.6681984,0.062855363,92.796187,,,1,,,,1.1735875E-5,9.3573047,85.482125,4.2397934,0
3816577711.29259,,1857,9.19978,9.19978,-0.24889384,9.8999999E-6,9.2452291,0.19972289,39.277121,0.1021,13.27895,0.02758,52.556071,0.1021,14.718066,4.6825135,0.062865696,92.809216,,,1,,,,1.1716499E-5,9.3363968,85.474261,4.2483665,0
3816577848.09144,,1857,9.39972,9.39972,-0.27259803,9.8999999E-6,9.444802,0.20000685,41.168002,0.1093,13.984785,0.02975,55.152787,0.1093,42.744224,4.7784978,0.064847099,92.749263,,,1,,,,1.2051821E-5,9.365027,89.204285,4.3587999,0
3816577898.82196,,1857,9.39998,9.39998,-0.21333757,9.8999999E-6,9.446987,0.20435407,41.171596,0.1124,13.994649,0.02978,55.166245,0.1124,55.842601,4.7912945,0.064804031,92.776203,,,1,,,,1.2020343E-5,9.5569955,89.245563,4.3581722,0
3816577949.71337,,1857,9.39978,9.39978,-0.14222506,9.8999999E-6,9.447052,0.20440585,41.110893,0.1085,13.994386,0.02978,55.105279,0.1085,99.07075,4.7605954,0.06459622,92.758321,,,1,,,,1.2085494E-5,9.5825891,89.246791,4.3517166,0
3816578086.48493,,1857,9.59955,9.59955,-0.15407714,9.8999999E-6,9.64604,0.20401842,43.107478,0.1182,14.720794,0.03229,57.828272,0.1182,17.150149,4.9010443,0.066926168,92.724007,,,1,,,,1.2321105E-5,9.5211908,93.046088,4.46893,0
3816578138.15173,,1857,9.60046,9.60046,-0.13037296,9.8999999E-6,9.6484067,0.20901896,43.175009,0.1205,14.731882,0.03233,57.906891,0.1205,32.517432,4.9004672,0.067436911,92.663571,,,1,,,,1.2344275E-5,9.8020885,93.091752,4.474833,0
3816578189.89768,,1857,9.60014,9.60014,-0.16592923,9.8999999E-6,9.6486732,0.20871354,43.208054,0.1199,14.732458,0.03233,57.940512,0.1199,32.624291,4.8874698,0.067022288,92.686785,,,1,,,,1.2382648E-5,9.8009344,93.096894,4.4781343,0
3816578327.2043,,1857,9.79984,9.79984,-0.28445011,9.8999999E-6,9.8478915,0.20830842,45.258553,0.1242,15.483456,0.03533,60.742008,0.1242,45.066877,5.0002397,0.068810413,92.673947,,,1,,,,1.2688725E-5,9.7749396,96.980967,4.5957607,0
3816578380.85968,,1857,9.80002,9.80002,-0.2014855,9.8999999E-6,9.8505123,0.21304986,45.216299,0.1182,15.485357,0.03534,60.701656,0.1182,15.888658,4.9775474,0.068118331,92.719307,,,1,,,,1.2734142E-5,10.000479,97.032593,4.5902485,0
3816578433.87937,,1857,9.80024,9.80024,-0.27259803,9.8999999E-6,9.8500865,0.21244189,45.285295,0.1189,15.48382,0.03533,60.769115,0.1189,34.956698,4.995037,0.068458582,92.702005,,,1,,,,1.2705494E-5,9.9550948,97.024203,4.5974515,0
3816578571.39735,,1857,9.99996,9.99996,-0.2014855,9.8999999E-6,10.049125,0.21274732,47.488793,0.1246,16.258672,0.03855,63.747464,0.1246,17.530733,5.1196401,0.07044297,92.678039,,,1,,,,1.3005434E-5,9.990074,100.98491,4.7256645,0
3816578624.93373,,1857,9.99972,9.99972,-0.22518967,9.8999999E-6,10.051986,0.2173507,47.46415,0.1286,16.271665,0.0386,63.735815,0.1286,48.448532,5.1005251,0.07027236,92.673477,,,1,,,,1.3051798E-5,10.23928,101.04243,4.7218678,0
3816578678.36763,,1857,10.0001,10.0001,-0.21333757,9.8999999E-6,10.051848,0.21693334,47.509644,0.1269,16.270989,0.0386,63.780633,0.1269,114.73543,5.1055426,0.070045956,92.70076,,,1,,,,1.3046156E-5,10.20105,101.03965,4.7264586,0
3816578817.21463,,1857,10.2002,10.2002,-0.14222506,9.8999999E-6,10.250754,0.21670624,49.67044,0.1369,17.067709,0.04151,66.738148,0.1369,71.071396,5.2134576,0.072160064,92.648388,,,1,,,,1.3372038E-5,10.211085,105.07796,4.8455402,0
3816578871.54712,,1857,10.2,10.2,-0.13037296,9.8999999E-6,10.253185,0.22141323,49.737012,0.137,17.080131,0.04155,66.817143,0.137,35.974033,5.2292059,0.072546403,92.628609,,,1,,,,1.3349401E-5,10.426915,105.12781,4.850884,0
3816578925.83087,,1857,10.2002,10.2002,-0.16592923,9.8999999E-6,10.253474,0.22161222,49.68563,0.1359,17.081024,0.04155,66.766654,0.1359,76.768968,5.2095995,0.072430017,92.616834,,,1,,,,1.3390205E-5,10.458412,105.13373,4.8457362,0
3816579065.27897,,1857,10.4,10.4,-0.2014855,9.8999999E-6,10.451878,0.22100352,51.955931,0.1458,17.897293,0.04359,69.853224,0.1458,48.832091,5.3403906,0.074693441,92.579952,,,1,,,,1.3668737E-5,10.419199,109.24176,4.970966,0
3816579119.80473,,1857,10.4001,10.4001,-0.21333757,9.8999999E-6,10.454659,0.22590642,52.017722,0.1458,17.911037,0.04361,69.928759,0.1458,16.701941,5.3290869,0.074416596,92.590262,,,1,,,,1.3711769E-5,10.680781,109.2999,4.975554,0
3816579174.32249,,1857,10.3997,10.3997,0.1896334,9.8999999E-6,10.454728,0.22599678,51.931026,0.1428,17.9113,0.04361,69.842326,0.1428,57.54287,5.3291765,0.074118534,92.627172,,,1,,,,1.3690881E-5,10.658174,109.30133,4.9672288,0
3816579312.46758,,1857,10.5996,10.5996,0.21333757,9.8999999E-6,10.653224,0.22537765,54.197607,0.1491,18.747704,0.04445,72.945311,0.1491,46.589937,5.4362824,0.076548257,92.545892,,,1,,,,1.4023768E-5,10.658353,113.49119,5.087437,0
3816579367.754,,1857,10.6002,10.6002,0.1896334,9.8999999E-6,10.655809,0.22984953,54.321978,0.1563,18.761054,0.04445,73.083033,0.1563,29.297264,5.437541,0.076522065,92.543897,,,1,,,,1.4047656E-5,10.872565,113.54627,5.0978745,0
3816579422.88439,,1857,10.5999,10.5999,0.22518967,9.8999999E-6,10.655906,0.23010364,54.279016,0.1501,18.76143,0.04445,73.040446,0.1501,43.102847,5.433004,0.076114946,92.581086,,,1,,,,1.4047628E-5,10.875082,113.54833,5.0937964,0
3816579563.87928,,1857,10.8004,10.8004,0.17778131,9.8999999E-6,10.853805,0.22921393,56.727904,0.1638,19.616005,0.04444,76.343909,0.1638,89.788049,5.5712914,0.079101446,92.481597,,,1,,,,1.4327441E-5,10.866008,117.80508,5.2265453,0
3816579620.02253,,1857,10.8003,10.8003,0.22518967,9.8999999E-6,10.85729,0.23520858,56.73738,0.1527,19.622666,0.04444,76.360046,0.1527,29.34412,5.5561376,0.078117719,92.556587,,,1,,,,1.4362657E-5,11.142583,117.88074,5.2257406,0
3816579676.4382,,1857,10.7999,10.7999,0.17778131,9.8999999E-6,10.857064,0.23462526,56.788783,0.1523,19.621435,0.04444,76.410218,0.1523,62.173952,5.5594576,0.07794332,92.574076,,,1,,,,1.4362219E-5,11.112275,117.87584,5.2305837,0
3816579819.14936,,1857,11.0001,11.0001,0.22518967,9.8999999E-6,11.055571,0.23417467,59.115951,0.1585,20.498258,0.0441,79.614209,0.1585,91.878341,5.6605882,0.07998128,92.529497,,,1,,,,1.4700113E-5,11.118915,122.22566,5.3471638,0
3816579876.39319,,1857,10.9997,10.9997,0.27259803,9.8999999E-6,11.057882,0.23881422,59.136531,0.1564,20.510953,0.04409,79.647483,0.1564,53.73163,5.6616126,0.079880855,92.541464,,,1,,,,1.4702393E-5,11.321176,122.27675,5.3479077,0
3816579933.31322,,1857,10.9995,10.9995,0.23704174,9.8999999E-6,11.058397,0.23878948,59.079796,0.1576,20.512818,0.04409,79.592614,0.1576,77.668988,5.6428131,0.079590648,92.548034,,,1,,,,1.474026E-5,11.323225,122.28815,5.3425279,0
3816580075.8124,,1857,11.2004,11.2004,0.23704174,9.8999999E-6,11.255922,0.23778964,61.615005,0.167,21.406303,0.0439,83.021308,0.167,42.551884,5.7709274,0.081782737,92.514764,,,1,,,,1.5036878E-5,11.285626,126.69577,5.474008,0
3816580133.21634,,1857,11.1996,11.1996,0.23704174,9.8999999E-6,11.258871,0.24321891,61.574539,0.1653,21.422392,0.0439,82.996931,0.1653,40.543388,5.7594598,0.081476209,92.53379,,,1,,,,1.5060113E-5,11.541855,126.76218,5.4689798,0
3816580190.1388,,1857,11.2002,11.2002,0.27259803,9.8999999E-6,11.258699,0.24290123,61.661546,0.1687,21.421907,0.0439,83.083453,0.1687,23.738494,5.7760341,0.082170673,92.485389,,,1,,,,1.5037639E-5,11.51892,126.75831,5.4767912,0
3816580330.93056,,1857,11.4001,11.4001,0.1896334,9.8999999E-6,11.457086,0.24265171,64.10924,0.1753,22.339991,0.04421,86.449231,0.1753,62.701955,5.88326,0.083994438,92.470472,,,1,,,,1.5362075E-5,11.552068,131.26483,5.5955971,0
3816580388.84815,,1857,11.4,11.4,0.1896334,9.8999999E-6,11.459457,0.24750621,64.253563,0.1785,22.354148,0.04422,86.607711,0.1785,27.984295,5.8975509,0.084320396,92.45289,,,1,,,,1.5355204E-5,11.76652,131.31915,5.6070339,0
3816580446.65102,,1857,11.4,11.4,0.21333757,9.8999999E-6,11.459907,0.24796475,64.165756,0.178,22.356234,0.04422,86.52199,0.178,59.890813,5.886627,0.084116313,92.463143,,,1,,,,1.5366976E-5,11.795102,131.32948,5.5991514,0
3816580590.37135,,1857,11.5998,11.5998,0.21333757,9.8999999E-6,11.657969,0.24688533,66.66905,0.1842,23.292223,0.04507,89.961273,0.1842,38.470833,5.9828365,0.085421714,92.480377,,,1,,,,1.5718211E-5,11.773254,135.90824,5.7187534,0
3816580648.04013,,1857,11.5999,11.5999,0.28445011,9.8999999E-6,11.660636,0.25173714,66.738008,0.1841,23.308091,0.04509,90.046099,0.1841,22.904332,5.9945962,0.085818018,92.458608,,,1,,,,1.5704454E-5,11.965673,135.97043,5.7233592,0
3816580706.02083,,1857,11.6003,11.6003,0.27259803,9.8999999E-6,11.660482,0.25221871,66.720694,0.1861,23.307695,0.04509,90.028389,0.1861,71.024076,5.9977614,0.085803687,92.464896,,,1,,,,1.5692371E-5,11.989192,135.96683,5.7219501,0
3816580847.07869,,1857,11.8003,11.8003,0.27259803,9.8999999E-6,11.858522,0.25135859,69.367816,0.1973,24.26386,0.04651,93.631676,0.1973,38.288241,6.1179028,0.087885544,92.438428,,,1,,,,1.6002164E-5,11.995523,140.62455,5.8496173,0
3816580906.84727,,1857,11.8002,11.8002,0.27259803,9.8999999E-6,11.861601,0.25680993,69.544677,0.1854,24.269508,0.04652,93.814184,0.1854,14.866636,6.1188285,0.087605679,92.454686,,,1,,,,1.6030105E-5,12.235806,140.69759,5.8630091,0
3816580966.80172,,1857,11.8002,11.8002,0.27259803,9.8999999E-6,11.861878,0.25679797,69.472935,0.1864,24.270607,0.04652,93.743542,0.1864,34.704427,6.1111386,0.087242799,92.48112,,,1,,,,1.6035124E-5,12.237657,140.70415,5.8568243,0
3816581111.16938,,1857,12.0008,12.0008,0.28445011,9.8999999E-6,12.05964,0.25591372,72.20991,0.1948,25.244425,0.04852,97.454335,0.1948,35.928323,6.2443262,0.089782362,92.429359,,,1,,,,1.6319401E-5,12.222277,145.43492,5.9877333,0
3816581171.85336,,1857,12.0003,12.0003,0.2014855,9.8999999E-6,12.062581,0.26178377,72.288636,0.2005,25.262755,0.04856,97.55139,0.2005,28.505099,6.259158,0.089901255,92.435939,,,1,,,,1.6296397E-5,12.488652,145.50587,5.9927998,0
3816581232.15683,,1857,12.0004,12.0004,0.24889384,9.8999999E-6,12.062917,0.26208067,72.234714,0.1966,25.264255,0.04856,97.498968,0.1966,84.807349,6.2455328,0.089705704,92.439179,,,1,,,,1.6322546E-5,12.518316,145.51397,5.988163,0
3816581376.69778,,1857,12.2005,12.2005,0.2014855,9.8999999E-6,12.260857,0.26082321,74.861193,0.2031,26.256204,0.05115,101.1174,0.2031,71.104901,6.3435091,0.091132797,92.448776,,,1,,,,1.6664807E-5,12.491066,150.32862,6.1057062,0
3816581437.27879,,1857,12.2002,12.2002,0.21333757,9.8999999E-6,12.26337,0.26568638,74.911031,0.2067,26.272088,0.0512,101.18312,0.2067,27.968443,6.351356,0.091644723,92.415032,,,1,,,,1.6658612E-5,12.687018,150.39023,6.1085195,0
3816581497.6683,,1857,12.2002,12.2002,0.17778131,9.8999999E-6,12.263736,0.26566949,74.916172,0.205,26.273501,0.0512,101.18967,0.205,71.088126,6.3352951,0.091252882,92.428442,,,1,,,,1.6700515E-5,12.702712,150.39923,6.108756,0
3816581642.35175,,1857,12.3999,12.3999,0.23704174,9.8999999E-6,12.461271,0.26461443,77.645526,0.214,27.282754,0.05431,104.92828,0.214,53.629411,6.4676353,0.093537208,92.405006,,,1,,,,1.6964979E-5,12.67059,155.28328,6.2309474,0
3816581703.80224,,1857,12.3996,12.3996,0.22518967,9.8999999E-6,12.464823,0.27061907,77.621164,0.2147,27.304383,0.05438,104.92555,0.2147,18.124651,6.4554632,0.093099481,92.431044,,,1,,,,1.699331E-5,12.935271,155.37181,6.2272176,0
3816581765.15754,,1857,12.3996,12.3996,0.24889384,9.8999999E-6,12.464282,0.27024253,77.710476,0.2164,27.301705,0.05437,105.01218,0.2164,31.772774,6.4653864,0.093566868,92.399311,,,1,,,,1.6985116E-5,12.910926,155.35833,6.2346532,0
3816581910.67574,,1857,12.6002,12.6002,0.22518967,9.8999999E-6,12.66223,0.26940191,80.535191,0.2233,28.331326,0.05794,108.86652,0.2233,23.36034,6.5904084,0.095468893,92.397138,,,1,,,,1.7274221E-5,12.930773,160.33206,6.3602693,0
3816581973.24515,,1857,12.5997,12.5997,0.22518967,9.8999999E-6,12.666295,0.27545704,80.461184,0.215,28.342126,0.05798,108.80331,0.215,31.745013,6.5549081,0.094570481,92.433552,,,1,,,,1.7353198E-5,13.180817,160.43503,6.352385,0
3816582035.64063,,1857,12.5997,12.5997,0.16592923,9.8999999E-6,12.665279,0.27420506,80.632767,0.2163,28.33651,0.05796,108.96928,0.2163,10.530449,6.5725705,0.094712449,92.433326,,,1,,,,1.733389E-5,13.109816,160.40928,6.3664424,0
3816582181.58768,,1857,12.7999,12.7999,0.2014855,9.8999999E-6,12.863614,0.2740649,83.365427,0.2219,29.386987,0.06193,112.75241,0.2219,61.951065,6.7013594,0.097435342,92.376898,,,1,,,,1.7596041E-5,13.145141,165.47256,6.4807159,0
3816582244.9846,,1857,12.8004,12.8004,0.17778131,9.8999999E-6,12.866867,0.27989036,83.452036,0.2235,29.407869,0.06201,112.85991,0.2235,30.071348,6.7003058,0.097296388,92.385381,,,1,,,,1.7614773E-5,13.402719,165.55627,6.4858086,0
3816582308.14895,,1857,12.8,12.8,0.23704174,9.8999999E-6,12.866754,0.27981007,83.348358,0.2237,29.406617,0.062,112.75497,0.2237,69.643594,6.678467,0.096868059,92.399078,,,1,,,,1.7653941E-5,13.400612,165.55336,6.4778076,0
3816582455.31523,,1857,13.0002,13.0002,-0.26074591,9.8999999E-6,13.064542,0.27825088,86.321038,0.2343,30.471663,0.06625,116.7927,0.2343,59.406769,6.8090017,0.099020058,92.381051,,,1,,,,1.7937387E-5,13.356934,170.68225,6.6072765,0
3816582518.66589,,1857,12.9998,12.9998,-0.21333757,9.8999999E-6,13.067908,0.28400244,86.437932,0.2374,30.493664,0.06634,116.9316,0.2374,12.983386,6.8118654,0.099049293,92.379466,,,1,,,,1.7951604E-5,13.618003,170.77023,6.6145194,0
3816582581.93602,,1857,12.9999,12.9999,-0.2014855,9.8999999E-6,13.068188,0.28442873,86.336916,0.239,30.495448,0.06634,116.83236,0.239,11.357207,6.8134226,0.09894884,92.394019,,,1,,,,1.793013E-5,13.623731,170.77753,6.606648,0
3816582729.06694,,1857,13.1998,13.1998,-0.2014855,9.8999999E-6,13.266375,0.28333267,89.247281,0.2501,31.58087,0.07063,120.82815,0.2501,25.72166,6.928155,0.10070683,92.394324,,,1,,,,1.8235494E-5,13.626845,175.9967,6.7273301,0
3816582793.14589,,1857,13.2001,13.2001,-0.24889384,9.8999999E-6,13.269402,0.28882803,89.321963,0.2466,31.600951,0.07071,120.92291,0.2466,25.373148,6.9186374,0.10063206,92.388642,,,1,,,,1.8275638E-5,13.85631,176.07703,6.7314235,0
